4.520000000000000284e+01
4.620000000000000284e+01
4.720000000000000284e+01
4.820000000000000284e+01
4.920000000000000284e+01
5.020000000000000284e+01
5.120000000000000284e+01
5.220000000000000284e+01
5.320000000000000284e+01
5.420000000000000284e+01
5.520000000000000284e+01
5.620000000000000284e+01
5.720000000000000284e+01
5.820000000000000284e+01
5.920000000000000284e+01
6.020000000000000284e+01
6.120000000000000284e+01
6.220000000000000284e+01
6.320000000000000284e+01
6.420000000000000284e+01
6.520000000000000284e+01
6.620000000000000284e+01
6.720000000000000284e+01
6.820000000000000284e+01
6.920000000000000284e+01
7.020000000000000284e+01
7.120000000000000284e+01
7.220000000000000284e+01
7.320000000000000284e+01
7.420000000000000284e+01
7.520000000000000284e+01
7.620000000000000284e+01
7.720000000000000284e+01
7.820000000000000284e+01
7.920000000000000284e+01
8.020000000000000284e+01
8.120000000000000284e+01
8.220000000000000284e+01
8.320000000000000284e+01
8.420000000000000284e+01
8.520000000000000284e+01
8.620000000000000284e+01
8.720000000000000284e+01
8.820000000000000284e+01
8.920000000000000284e+01
9.020000000000000284e+01
9.120000000000000284e+01
9.220000000000000284e+01
9.320000000000000284e+01
9.420000000000000284e+01
9.520000000000000284e+01
9.620000000000000284e+01
9.720000000000000284e+01
9.820000000000000284e+01
9.920000000000000284e+01
1.002000000000000028e+02
1.012000000000000028e+02
1.022000000000000028e+02
1.032000000000000028e+02
1.042000000000000028e+02
1.052000000000000028e+02
1.062000000000000028e+02
1.072000000000000028e+02
1.082000000000000028e+02
1.092000000000000028e+02
1.102000000000000028e+02
1.112000000000000028e+02
1.122000000000000028e+02
1.132000000000000028e+02
1.142000000000000028e+02
1.152000000000000028e+02
1.162000000000000028e+02
1.172000000000000028e+02
1.182000000000000028e+02
1.192000000000000028e+02
1.202000000000000028e+02
1.212000000000000028e+02
1.222000000000000028e+02
1.232000000000000028e+02
1.242000000000000028e+02
1.252000000000000028e+02
1.262000000000000028e+02
1.272000000000000028e+02
1.281999999999999886e+02
1.291999999999999886e+02
1.301999999999999886e+02
1.311999999999999886e+02
1.321999999999999886e+02
1.331999999999999886e+02
1.341999999999999886e+02
1.351999999999999886e+02
1.361999999999999886e+02
1.371999999999999886e+02
1.381999999999999886e+02
1.391999999999999886e+02
1.401999999999999886e+02
1.411999999999999886e+02
1.421999999999999886e+02
1.431999999999999886e+02
1.441999999999999886e+02
1.451999999999999886e+02
